CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2015-5-23,85,79,73,75,73,71,100,83,65,30.14,30.07,29.97,10,10,8,21,8,28,0.72,6,Rain,141
2015-5-24,81,75,69,73,71,68,93,81,69,30.02,29.94,29.90,10,10,6,25,9,38,0.56,7,Rain-Thunderstorm,160
2015-5-25,88,77,66,76,71,64,100,80,59,30.01,29.94,29.84,10,8,1,26,8,35,4.34,5,Rain-Thunderstorm,138
2015-5-26,85,76,66,75,70,63,97,83,69,30.05,30.02,29.97,10,8,1,24,12,31,0.77,7,Rain-Thunderstorm,151
2015-5-27,86,76,65,76,70,64,93,77,61,30.14,30.07,30.00,10,9,2,29,8,37,1.41,6,Rain-Thunderstorm,120
2015-5-28,90,80,70,75,73,71,100,80,59,30.10,30.04,29.96,10,10,10,20,5,24,0.00,4,,142
2015-5-29,89,80,70,75,70,65,94,70,46,30.01,29.98,29.96,10,9,4,16,6,23,0.01,6,Rain-Thunderstorm,179
2015-5-30,91,80,69,75,71,66,100,78,56,30.08,30.01,29.91,10,9,1,21,6,26,0.57,6,Fog-Rain-Thunderstorm,206
2015-5-31,87,78,69,70,67,63,97,71,45,30.08,30.04,29.97,10,10,10,13,7,16,0.00,5,Rain,338
2015-6-1,89,78,66,68,64,58,93,68,42,30.09,30.04,29.98,10,10,10,12,4,17,0.00,3,,56
2015-6-2,90,79,68,69,66,61,93,67,41,30.05,29.99,29.92,10,10,10,12,1,16,0.00,3,,165
2015-6-3,91,80,69,71,68,64,97,72,46,29.97,29.94,29.89,10,10,10,13,2,16,0.00,3,,185
2015-6-4,90,80,69,70,67,64,90,67,44,30.01,29.98,29.92,10,10,10,12,2,20,0.00,2,,156
2015-6-5,92,82,72,72,69,65,87,66,44,30.06,30.01,29.97,10,10,10,12,3,24,0.00,4,,170
2015-6-6,93,83,72,72,70,66,87,66,44,30.03,29.99,29.93,10,10,10,9,3,14,0.00,2,,202
2015-6-7,93,83,72,70,68,62,93,70,47,30.00,29.96,29.93,10,10,10,14,3,23,0.00,2,,186
2015-6-8,93,83,72,72,70,60,93,66,39,30.03,29.98,29.92,10,10,10,10,2,14,0.00,3,,213
2015-6-9,93,84,74,75,72,69,93,70,47,29.98,29.91,29.84,10,10,2,10,5,13,0.00,4,Rain-Thunderstorm,210
2015-6-10,94,84,74,74,71,68,87,66,44,29.92,29.87,29.80,10,10,10,14,4,16,0.00,3,,194
2015-6-11,94,84,73,74,72,69,93,67,41,29.90,29.85,29.82,10,10,10,24,6,28,0.01,3,,170
2015-6-12,92,83,74,75,73,72,94,73,52,29.90,29.87,29.84,10,10,10,22,5,26,T,3,,135
2015-6-13,86,80,74,76,73,70,100,83,65,29.95,29.90,29.86,10,9,2,22,8,26,0.35,6,Rain-Thunderstorm,126
2015-6-14,88,81,74,77,74,72,100,82,63,29.96,29.92,29.88,10,10,6,24,6,32,0.52,5,Rain,131
2015-6-15,90,83,75,77,75,73,100,82,63,29.96,29.90,29.83,10,10,6,24,9,30,0.14,6,Rain-Thunderstorm,83
2015-6-16,80,78,75,75,74,73,100,96,91,29.95,29.89,29.85,10,8,1,18,10,25,2.26,8,Rain,114
2015-6-17,84,80,76,79,75,72,94,84,74,29.98,29.93,29.90,10,7,1,32,11,39,0.70,8,Rain,179
2015-6-18,86,81,76,78,76,74,94,82,70,30.04,29.99,29.95,10,9,7,14,9,22,T,7,,174
2015-6-19,90,83,76,78,75,70,97,78,59,30.06,30.03,30.00,10,10,9,14,4,16,0.00,5,Thunderstorm,189
2015-6-20,90,84,77,78,75,73,94,79,63,30.08,30.04,30.02,10,10,9,25,5,31,0.20,6,Thunderstorm,177
2015-6-21,93,86,78,79,76,73,97,77,56,30.11,30.07,30.03,10,9,7,15,7,20,0.00,7,,153
2015-6-22,92,84,76,77,75,72,94,75,56,30.13,30.10,30.06,10,10,10,14,4,17,0.00,6,,156
2015-6-23,92,84,76,77,74,72,97,74,50,30.16,30.13,30.08,10,10,10,15,3,18,0.00,5,,138
2015-6-24,93,84,74,75,73,70,100,75,49,30.17,30.12,30.07,10,10,10,12,2,15,0.00,3,,164
2015-6-25,94,85,75,75,74,71,94,72,49,30.13,30.07,30.01,10,10,10,16,3,22,0.00,3,,177
2015-6-26,94,86,77,76,74,71,94,73,52,30.06,30.01,29.94,10,10,10,17,7,23,0.13,4,Thunderstorm,210
2015-6-27,93,83,73,76,74,70,93,73,52,30.05,30.00,29.94,10,10,10,22,7,32,2.38,5,Thunderstorm,226
2015-6-28,90,82,73,76,73,67,93,75,56,30.09,30.02,29.98,10,9,5,20,5,26,2.24,7,Rain-Thunderstorm,238
2015-6-29,92,84,76,77,75,72,94,77,59,30.06,30.02,29.98,10,10,7,17,6,23,0.00,6,Thunderstorm,204
2015-6-30,92,82,72,76,73,66,94,75,56,30.10,30.04,30.00,10,9,1,26,6,39,2.26,7,Rain-Thunderstorm,160
2015-7-1,89,80,71,77,73,69,100,87,74,30.10,30.06,30.03,10,8,0,22,4,33,0.38,6,Fog-Rain-Thunderstorm,215
2015-7-2,92,82,71,78,73,70,100,76,52,30.06,30.02,29.96,10,10,10,18,5,23,0.00,6,,168
2015-7-3,94,85,75,77,75,73,100,78,56,30.02,30.00,29.96,10,10,2,23,4,25,T,5,Rain,172
2015-7-4,92,85,78,77,75,73,91,74,56,30.05,30.01,29.98,10,10,8,18,6,26,T,5,Rain-Thunderstorm,179
2015-7-5,93,85,77,79,76,73,97,75,52,30.09,30.05,30.00,10,10,8,17,7,23,0.00,5,,173
2015-7-6,92,86,80,78,75,72,91,72,52,30.10,30.05,29.97,10,10,9,21,8,26,0.00,5,,167
2015-7-7,92,86,79,78,76,74,94,75,56,30.06,30.03,29.99,10,10,9,22,8,26,T,4,,162
2015-7-8,93,87,80,78,75,72,85,67,49,30.09,30.05,30.01,10,10,10,21,9,28,0.00,4,,168
2015-7-9,94,85,76,76,74,71,94,72,49,30.10,30.07,30.04,10,10,10,21,6,23,0.00,3,,162
2015-7-10,93,84,74,76,73,70,100,76,52,30.14,30.09,30.06,10,10,10,17,4,21,T,2,,168
2015-7-11,93,84,75,76,74,71,94,73,52,30.16,30.13,30.10,10,10,10,17,3,21,T,2,,165
2015-7-12,95,86,76,76,73,68,100,73,46,30.13,30.08,30.02,10,10,10,12,5,20,0.00,2,,187
2015-7-13,96,86,76,75,73,69,94,68,42,30.03,29.97,29.89,10,10,10,13,6,16,0.00,2,,206
2015-7-14,96,87,77,75,73,69,88,66,43,29.95,29.91,29.86,10,10,10,14,6,20,0.00,2,,191
2015-7-15,96,85,74,75,73,67,94,68,42,29.99,29.95,29.90,10,10,10,16,6,22,0.00,2,,184
2015-7-16,96,86,76,76,74,71,94,69,43,30.01,29.98,29.94,10,10,10,12,3,17,0.00,3,,177
2015-7-17,95,86,77,79,75,69,91,72,52,30.03,29.98,29.93,10,10,7,20,3,25,0.06,3,Rain,183
2015-7-18,97,89,80,79,75,72,91,68,45,30.06,30.01,29.97,10,10,10,18,6,22,0.00,3,,182
2015-7-19,97,86,75,79,74,70,100,73,45,30.06,30.01,29.95,10,10,9,9,2,13,0.00,2,Rain,194
2015-7-20,97,87,77,76,74,69,94,70,45,30.01,29.96,29.89,10,10,10,17,5,21,0.00,4,,204
2015-7-21,95,86,76,76,74,68,94,73,52,29.95,29.91,29.86,10,10,10,18,5,22,T,4,,193
2015-7-22,96,87,78,76,75,71,91,69,46,29.99,29.93,29.90,10,10,10,20,6,24,T,4,,186
2015-7-23,98,88,77,77,73,68,91,67,42,30.04,30.00,29.96,10,10,10,14,8,23,0.00,2,,192
2015-7-24,98,87,75,77,74,69,97,68,39,30.07,30.02,29.96,10,10,10,18,5,22,0.00,2,,192
2015-7-25,99,87,75,77,74,70,94,67,39,30.03,29.97,29.90,10,10,10,17,4,21,0.00,2,Rain,185
2015-7-26,99,89,78,79,75,69,97,68,39,29.96,29.92,29.87,10,10,8,16,4,24,0.00,4,,196
2015-7-27,98,89,80,78,75,71,91,67,42,29.99,29.93,29.89,10,10,7,18,4,22,0.00,3,,193
2015-7-28,100,88,76,77,73,67,100,66,31,30.01,29.97,29.94,10,10,10,20,5,24,0.00,3,,175
2015-7-29,100,88,75,77,74,65,100,67,33,30.07,30.02,29.98,10,10,10,12,3,15,0.00,2,,193
2015-7-30,101,90,79,77,73,68,94,67,39,30.08,30.02,29.96,10,10,10,26,5,35,0.17,4,,265
